0: {(city,=,"Iasi");(wind,<=,80)}
2396: {(rain,!=,27.4);(temp,<,23);(city,=,"Cluj")}
2771: {(wind,>,69);(direction,>=,"NE")}
2774: {(rain,!=,10.1);(temp,<=,-4);(city,=,"Cluj");(stationid,>=,60);(wind,>=,61)}
2581: {(rain,<,23.7);(temp,>=,-8);(city,=,"Timisoara");(wind,!=,82);(direction,>=,"SW")}
2775: {(rain,>,17.8);(city,>,"Craiova")}
2398: {(rain,<,21.0);(city,<=,"Timisoara");(direction,!=,"E")}
2776: {(rain,!=,2.6);(temp,!=,24);(city,=,"Brasov");(stationid,!=,73)}
2584: {(rain,!=,14.5);(city,=,"Brasov");(wind,>,47)}
2401: {(city,<,"Bucharest");(stationid,<,41);(wind,>,60)}
2779: {(date,>=,15.03.2025);(rain,>=,15.4);(temp,>=,2);(city,>,"Cluj");(wind,!=,33)}
2780: {(city,=,"Cluj");(wind,<=,60)}
2781: {(temp,<=,14);(city,=,"Bucharest");(direction,>,"E")}
2782: {}
2589: {(city,!=,"Timisoara");(wind,<=,17)}
2788: {(temp,>=,7);(city,<=,"Iasi");(stationid,>=,83);(wind,>,5)}
2790: {(temp,<,-8);(city,=,"Bucharest");(direction,>=,"W")}
2791: {(temp,>,20);(wind,>,18);(direction,!=,"NW")}
2403: {(rain,>=,8.1);(temp,<=,-3);(city,>,"Timisoara");(direction,>=,"W")}
2795: {(temp,>,10);(city,=,"Brasov");(wind,<,66);(direction,!=,"W")}
2596: {(rain,>,10.9);(temp,!=,27);(wind,>,95)}
2796: {(temp,>,19)}
2406: {(date,<=,10.11.2025);(temp,<,29);(city,=,"Cluj")}
2798: {(city,<,"Constanta")}
2597: {(rain,<=,28.2);(temp,>=,-7);(city,=,"Constanta");(wind,>,75)}
2799: {(rain,!=,28.8);(temp,<,2)}
2407: {(city,=,"Bucharest");(wind,<,51)}
2803: {(temp,<,5)}
2412: {(date,>,12.12.2024);(rain,>,14.6);(city,=,"Craiova");(stationid,>,97);(wind,>,27)}
2814: {(temp,<=,-7);(stationid,>=,11);(wind,<,79);(direction,>=,"SE")}
2413: {(city,=,"Bucharest");(stationid,<=,14);(wind,<,55);(direction,!=,"N")}
2600: {(city,=,"Bucharest");(stationid,!=,98);(wind,<=,47)}
2605: {(temp,>,28);(city,=,"Iasi");(direction,<=,"E")}
2414: {(temp,>=,3);(city,=,"Constanta")}
2607: {(rain,!=,10.1);(temp,<,29);(city,<=,"Brasov");(stationid,<,86)}
2417: {(rain,>=,16.4);(city,=,"Constanta");(wind,<=,94)}
2418: {(rain,>,39.8);(city,=,"Timisoara");(wind,!=,38)}
2611: {(temp,<=,16);(city,=,"Bucharest");(wind,>=,58)}
2419: {(temp,<,-6);(city,=,"Constanta")}
2420: {(city,=,"Constanta")}
2815: {(temp,<=,24);(wind,<=,74)}
2421: {(direction,<=,"SE")}
2822: {(city,>,"Craiova");(direction,<=,"S")}
2422: {(rain,<=,31.7);(temp,<=,0);(city,=,"Brasov")}
2823: {(temp,<,-5);(city,=,"Brasov");(stationid,<=,10);(direction,<,"S")}
2824: {(temp,!=,12)}
2424: {(rain,!=,40.9);(temp,!=,-10);(city,=,"Brasov");(wind,>=,52);(direction,!=,"N")}
2612: {(rain,>=,32.1);(temp,<=,17);(stationid,>=,23)}
2826: {(temp,>=,-10);(city,=,"Brasov")}
2432: {(rain,<=,18.3);(temp,<=,28);(city,=,"Constanta");(stationid,<=,23)}
2828: {(rain,<=,48.6);(temp,<=,-8);(city,=,"Craiova");(stationid,<=,46)}
2435: {(rain,!=,40.9);(city,=,"Bucharest")}
2830: {(date,!=,07.11.2023);(rain,>,45.8);(city,<,"Bucharest");(wind,<=,7);(direction,<,"SE")}
2441: {(rain,>,36.2);(temp,<,25);(city,=,"Cluj");(wind,<=,35)}
2833: {(rain,!=,49.3)}
2442: {(rain,!=,11.6);(city,<,"Iasi");(wind,!=,54)}
2613: {(city,>,"Craiova")}
2834: {(rain,<=,14.1);(temp,<,14);(city,=,"Brasov")}
2835: {(temp,<,12);(wind,!=,68);(direction,<,"NE")}
2836: {(temp,>,19);(city,<,"Constanta");(stationid,<=,64)}
2837: {(rain,>,33.4);(temp,>=,6);(city,=,"Iasi");(wind,>,39);(direction,!=,"SE")}
2614: {(temp,!=,19);(city,=,"Brasov")}
2842: {(rain,!=,4.7);(temp,!=,12);(city,=,"Craiova");(wind,!=,66)}
2445: {(rain,>=,20.3);(temp,<,-3);(city,=,"Constanta");(stationid,<,41)}
2844: {(date,>,23.03.2025);(city,=,"Cluj");(wind,>=,91)}
2448: {(rain,!=,24.9);(temp,!=,1);(city,=,"Iasi")}
2846: {(temp,<=,-6);(city,=,"Cluj");(direction,>=,"W")}
2449: {(temp,>,-9);(city,!=,"Cluj")}
2855: {(date,<=,18.04.2024);(city,=,"Craiova");(wind,<,32)}
2452: {(rain,>=,35.2);(temp,<=,27);(city,=,"Bucharest")}
2615: {(city,<=,"Cluj");(wind,>=,28)}
2856: {(temp,<,-8);(city,=,"Cluj");(wind,>,69)}
2454: {(rain,<,3.3);(temp,>,23);(city,<,"Timisoara");(stationid,>=,99)}
2619: {(temp,!=,9);(city,=,"Iasi");(direction,<,"E")}
2459: {(wind,<,3)}
2620: {(temp,>=,14);(city,=,"Constanta");(wind,<,83)}
2462: {(city,=,"Craiova")}
2859: {(temp,>,15);(city,=,"Constanta");(stationid,!=,40)}
2621: {(temp,>,18);(city,=,"Timisoara");(wind,!=,72);(direction,>=,"NW")}
2464: {(temp,<=,30)}
2860: {(temp,<=,1);(wind,>=,86)}
2622: {(rain,<=,8.2);(city,=,"Iasi");(wind,<=,25)}
2466: {(temp,>=,-6);(city,=,"Timisoara");(wind,<=,31)}
2861: {(stationid,<=,59);(wind,<=,98)}
2623: {(city,=,"Brasov")}
2624: {(city,>,"Constanta");(wind,!=,5)}
2467: {(rain,<=,48.1);(temp,!=,11);(city,>=,"Brasov");(direction,<,"N")}
2628: {(rain,!=,3.8);(temp,<=,-3);(city,!=,"Constanta");(stationid,<,50);(wind,!=,13)}
2478: {(rain,<=,24.0);(temp,>,-9);(stationid,<=,51);(wind,>=,40)}
2630: {(temp,<=,6);(city,=,"Cluj");(stationid,!=,39)}
2862: {(temp,>,-3);(city,=,"Iasi");(stationid,>=,44)}
2483: {(temp,>=,23);(city,=,"Cluj");(direction,>=,"NW")}
2634: {(rain,>=,38.3);(temp,<=,8);(city,>=,"Craiova")}
2865: {(city,>,"Constanta");(stationid,>,8);(wind,!=,79)}
2635: {(rain,<=,17.0);(temp,>,13);(city,=,"Timisoara");(wind,<=,60)}
2485: {(rain,>,15.1);(temp,<,8);(city,=,"Cluj");(stationid,<,20);(direction,!=,"N")}
2869: {(rain,<,36.6);(temp,<=,19);(city,>,"Bucharest");(stationid,<=,75);(wind,<=,33)}
2636: {(rain,>=,24.4);(temp,>,4);(city,=,"Brasov");(wind,>,56)}
2870: {(city,=,"Timisoara");(wind,<=,33)}
2640: {(rain,>,29.6);(temp,>,15);(city,=,"Constanta");(wind,>,53)}
2641: {(city,<,"Timisoara")}
2875: {(temp,>=,-1);(city,=,"Constanta")}
2486: {(date,<=,12.06.2024);(temp,<,-2);(wind,>,46)}
2644: {(rain,!=,35.1);(city,=,"Constanta")}
2494: {(temp,<=,28);(city,=,"Iasi");(stationid,!=,4);(direction,>=,"E")}
2879: {(rain,<=,32.1);(temp,<=,-10);(city,=,"Constanta");(stationid,<,22);(wind,!=,2)}
2647: {(temp,<=,7);(city,=,"Craiova");(stationid,>,64);(wind,!=,59)}
2884: {(temp,<=,13);(city,<=,"Constanta");(direction,<,"SE")}
2648: {(temp,!=,14);(city,=,"Timisoara")}
2498: {(rain,>=,32.9);(temp,>,-10);(city,=,"Bucharest");(stationid,<=,81)}
2891: {(temp,<=,9);(city,<=,"Constanta");(direction,>=,"N")}
2652: {(temp,<,3);(city,=,"Craiova")}
2500: {(temp,>=,19);(city,=,"Constanta");(stationid,!=,47);(wind,<,47)}
2897: {(temp,<=,26);(city,=,"Timisoara");(stationid,<=,10)}
2653: {(rain,<,25.8);(city,=,"Cluj");(stationid,>=,73)}
2508: {(temp,>,-8);(city,<,"Constanta");(direction,>=,"NW")}
2898: {(stationid,<=,43);(wind,>,89)}
2655: {(rain,<=,36.8);(city,<,"Constanta")}
2512: {(city,=,"Brasov");(direction,>=,"W")}
2900: {(rain,<,41.7);(city,=,"Timisoara")}
2661: {(rain,<,39.5);(temp,>=,9);(city,<=,"Constanta");(wind,!=,37)}
2515: {(temp,>=,22);(stationid,>,68)}
2664: {}
2901: {(rain,>=,45.8);(temp,>,16);(city,<,"Timisoara");(wind,>,95)}
2518: {(rain,>,36.9);(temp,<,-10);(city,=,"Timisoara");(wind,>,33)}
2667: {(rain,<,7.0);(temp,<,15);(city,=,"Timisoara");(stationid,<=,78)}
2903: {(rain,!=,6.8);(city,>,"Cluj");(stationid,<=,96);(wind,!=,90)}
2670: {(rain,!=,31.4);(temp,>=,11);(city,=,"Constanta");(direction,>=,"SE")}
2906: {(temp,<,20);(city,=,"Timisoara");(wind,<,54)}
2673: {(rain,<,41.1);(city,=,"Timisoara")}
2909: {(rain,<=,7.2);(temp,!=,-6);(city,!=,"Cluj")}
2677: {(city,=,"Bucharest")}
2523: {(rain,>=,5.4);(city,=,"Brasov");(wind,>=,87)}
2910: {(city,<=,"Bucharest");(stationid,<=,9);(wind,!=,76)}
2532: {(temp,<=,20);(city,=,"Iasi")}
2681: {(city,=,"Cluj")}
2533: {(date,>,03.04.2024);(rain,>,15.9);(temp,>,8);(city,>,"Bucharest");(stationid,!=,53);(wind,!=,72)}
2683: {(rain,!=,19.8);(city,=,"Iasi")}
2914: {(rain,<,15.9);(city,=,"Timisoara")}
2536: {(temp,>=,12);(city,<,"Timisoara");(direction,<,"N")}
2537: {(temp,>=,-1);(city,=,"Iasi")}
2684: {(rain,!=,9.2);(city,=,"Craiova")}
2543: {(rain,>,15.6);(city,=,"Bucharest");(stationid,<=,89);(wind,!=,88)}
2692: {(temp,<,13);(city,=,"Brasov");(stationid,>=,40);(wind,>=,100)}
2915: {(date,<=,13.01.2024);(city,!=,"Cluj")}
2693: {(temp,>=,19);(city,<,"Iasi");(wind,<,22)}
2544: {(rain,<,43.7);(temp,<=,12)}
2917: {(temp,>,-2);(city,=,"Craiova");(wind,>,99);(direction,!=,"S")}
2698: {(temp,!=,-9);(city,=,"Constanta")}
2930: {(city,<,"Craiova");(stationid,!=,60)}
2701: {(city,<=,"Craiova");(stationid,>=,59)}
2547: {(city,=,"Constanta");(stationid,>,74);(wind,>,52)}
2553: {(rain,!=,24.9);(temp,!=,-10);(city,<=,"Craiova");(wind,>,42);(direction,!=,"NW")}
2933: {(rain,>,17.1);(temp,!=,-8);(city,=,"Bucharest")}
2554: {(rain,<=,46.8);(temp,!=,18);(city,=,"Constanta")}
2706: {(temp,<,2);(city,=,"Iasi");(stationid,>=,67);(wind,>,66)}
2555: {(date,<,25.04.2023);(rain,<=,2.8);(temp,!=,26);(city,=,"Craiova")}
2937: {(city,>,"Bucharest")}
2558: {(rain,>=,13.1);(temp,<=,15);(city,=,"Brasov");(wind,!=,60)}
2708: {(city,>=,"Iasi");(wind,<,55)}
2942: {(temp,>=,-4);(city,>=,"Brasov");(wind,>,12)}
2560: {(city,=,"Brasov");(stationid,<,91)}
2710: {(temp,<,16);(city,=,"Iasi");(direction,!=,"SW")}
2943: {(city,=,"Cluj")}
2712: {(city,=,"Brasov");(wind,!=,43)}
2944: {(date,<,13.07.2025);(city,=,"Cluj");(stationid,>=,14)}
2561: {(city,=,"Bucharest");(stationid,>=,69);(wind,!=,13)}
2714: {(temp,>=,9);(city,=,"Iasi");(wind,>,13)}
2562: {(rain,<,12.8);(temp,>,-4);(city,=,"Timisoara")}
2563: {(rain,!=,17.0);(temp,<=,-1);(city,=,"Iasi");(stationid,>=,33);(wind,>=,61)}
2716: {(temp,<,19);(city,=,"Craiova");(wind,>,69);(direction,>,"E")}
2566: {(city,=,"Brasov");(stationid,>=,5);(wind,!=,66);(direction,<=,"E")}
2718: {(temp,>=,-9);(city,=,"Brasov")}
2567: {(temp,>=,4);(city,=,"Iasi");(stationid,>,87);(wind,>,44)}
2948: {(temp,>,29);(city,=,"Brasov")}
2725: {(rain,>,14.0);(temp,<=,27);(stationid,>=,77);(wind,<,65)}
2569: {(rain,!=,11.9);(temp,>=,12);(city,=,"Timisoara")}
2730: {(temp,>=,21);(wind,!=,84)}
2952: {(temp,>=,-6);(city,=,"Constanta");(stationid,!=,94);(wind,>,50);(direction,<=,"NE")}
2570: {(date,<,28.10.2025);(rain,<=,29.6);(temp,<,26);(city,=,"Brasov");(wind,>=,59)}
2571: {(temp,!=,1);(city,!=,"Brasov");(wind,>,36)}
2956: {(rain,<=,48.9);(city,>=,"Iasi")}
2576: {(rain,<=,4.0);(temp,!=,2);(city,<=,"Craiova");(stationid,<,20);(wind,<,58)}
2957: {(rain,<=,31.7);(temp,>,28);(stationid,!=,66)}
2733: {(city,>,"Bucharest")}
2579: {(date,!=,10.06.2024);(temp,<,15);(city,<=,"Cluj");(wind,<=,24)}
2735: {(rain,>=,41.1);(city,>,"Timisoara");(stationid,<=,79);(wind,>,9)}
2961: {(temp,<=,-9);(city,=,"Craiova")}
2737: {(rain,<=,24.5);(city,=,"Bucharest");(wind,!=,46)}
2582: {(rain,<,32.9);(temp,<=,22);(city,=,"Timisoara")}
2962: {(temp,<=,21);(wind,>,12)}
2738: {(temp,<=,-6);(city,<=,"Cluj");(wind,>,21)}
2587: {(temp,>,1);(city,=,"Craiova");(wind,<=,6)}
2964: {(city,=,"Timisoara")}
2744: {(rain,>,3.3);(temp,<,11);(city,!=,"Iasi");(stationid,<=,26)}
2966: {(temp,!=,28);(city,<=,"Iasi");(stationid,<=,58);(wind,>=,10)}
2588: {(temp,<=,8);(city,=,"Iasi");(stationid,<=,15);(wind,>=,16)}
2745: {(rain,<,32.1);(city,=,"Craiova");(stationid,<=,20)}
2970: {(rain,>=,1.1);(temp,<=,14);(stationid,>=,93);(wind,<,18)}
2592: {(temp,!=,-4);(city,=,"Bucharest")}
2752: {(rain,>,39.5);(temp,>,25);(city,=,"Brasov");(wind,<=,72)}
2972: {(rain,>=,27.9)}
2595: {(temp,<,13);(city,=,"Iasi")}
2754: {(temp,>,6)}
2599: {(rain,<,15.3);(city,=,"Timisoara")}
2977: {(city,=,"Brasov");(direction,!=,"SW")}
2755: {(city,=,"Cluj");(wind,<=,61)}
2979: {(temp,<,-5);(city,=,"Brasov")}
2757: {(temp,>=,22);(city,=,"Timisoara")}
2601: {(rain,>=,48.8);(temp,<,24);(wind,>=,38)}
2982: {(temp,!=,30);(city,=,"Cluj");(wind,!=,38)}
2758: {(rain,>,32.2);(temp,<=,-2);(city,=,"Cluj")}
2984: {(rain,>,21.2);(temp,>,5);(city,>=,"Bucharest");(wind,>=,50)}
2989: {(rain,<=,14.9);(city,!=,"Craiova");(wind,!=,59)}
2998: {(date,>,15.11.2025);(temp,!=,25);(city,=,"Cluj")}
3000: {(city,=,"Cluj");(stationid,>,1)}
3001: {(rain,!=,41.3);(temp,>,9);(city,<=,"Iasi");(wind,!=,86)}
2602: {(rain,<=,44.4);(temp,>,2);(city,=,"Bucharest");(direction,>,"SW")}
3002: {(rain,>=,48.3);(temp,!=,16);(city,=,"Bucharest");(wind,<,88)}
3005: {(date,!=,19.04.2025);(rain,!=,36.4);(temp,>=,17);(city,!=,"Cluj")}
3008: {(rain,>=,41.2);(city,=,"Brasov")}
3010: {(rain,>,32.7);(temp,<,6);(city,<=,"Constanta")}
3012: {(rain,<=,10.9);(direction,>=,"S")}
2603: {(rain,<,20.7);(temp,<=,21);(city,=,"Timisoara");(wind,<=,49)}
3015: {(rain,>=,2.2);(city,=,"Constanta");(stationid,!=,86)}
2609: {(city,=,"Brasov")}
2764: {(rain,!=,0.7);(temp,>,28);(city,=,"Iasi");(wind,!=,2);(direction,>=,"NW")}
2616: {(rain,<,14.9);(city,=,"Cluj");(stationid,<=,42);(wind,!=,37);(direction,>,"SW")}
2768: {(rain,<=,22.2);(temp,<=,7);(wind,!=,56)}
3018: {(rain,>,25.1);(city,=,"Craiova");(stationid,<,11);(direction,!=,"S")}
2773: {(rain,<=,47.1);(city,=,"Bucharest")}
2618: {(rain,!=,3.5);(temp,>,13);(city,<,"Bucharest");(wind,>=,94)}
2777: {(rain,>,43.1);(city,=,"Brasov")}
2625: {(city,!=,"Craiova");(wind,>=,30);(direction,>=,"NE")}
2629: {(temp,<,10);(city,=,"Brasov");(stationid,!=,90);(direction,>,"NE")}
2783: {(city,=,"Bucharest");(stationid,!=,23)}
2639: {(rain,>=,11.7);(temp,>,19);(city,<,"Timisoara");(stationid,!=,13);(direction,<,"SW")}
2642: {(temp,>=,-1);(city,=,"Craiova")}
2784: {(date,<,23.02.2024);(rain,!=,42.7);(temp,>,-8)}
3020: {(temp,>=,5);(city,>,"Cluj");(stationid,<,33)}
2645: {(date,>,16.01.2024);(temp,!=,2);(city,=,"Craiova")}
2785: {(rain,!=,20.4);(temp,<=,30);(city,=,"Iasi");(wind,>,78);(direction,>=,"W")}
2646: {(rain,>,6.4);(temp,>,28);(city,=,"Cluj");(stationid,!=,1);(direction,!=,"S")}
2650: {(temp,<=,-5);(city,=,"Bucharest");(stationid,!=,34);(wind,>,33)}
2656: {(temp,<=,12);(city,=,"Brasov");(wind,!=,20)}
2658: {}
2662: {(temp,>=,26);(stationid,!=,84);(wind,<=,65);(direction,!=,"SW")}
2663: {(temp,>=,-3);(city,>,"Constanta")}
2665: {}
3022: {(rain,!=,28.0);(temp,>=,21);(city,!=,"Timisoara");(wind,<,82)}
3023: {(city,<=,"Craiova");(stationid,!=,5);(wind,!=,29)}
2786: {(temp,>=,1);(city,=,"Cluj");(stationid,>,26)}
3027: {(temp,>,2);(city,=,"Craiova")}
3029: {(rain,>=,5.1);(temp,<=,25);(city,=,"Iasi");(stationid,>=,84)}
3031: {(temp,!=,-3);(stationid,<,26)}
2787: {(city,=,"Timisoara")}
3039: {(temp,<,-1);(city,>,"Iasi");(stationid,<=,8)}
2789: {(city,=,"Constanta")}
3040: {(rain,>=,17.5);(temp,!=,14);(city,=,"Iasi");(wind,>,0)}
2668: {(temp,<=,12);(city,>=,"Bucharest");(direction,>=,"E")}
3045: {(temp,!=,30);(city,<,"Cluj");(direction,!=,"W")}
2669: {(temp,>=,-8);(city,>,"Constanta");(wind,>,9)}
3048: {(rain,<=,39.8);(city,<,"Cluj");(wind,!=,94)}
2792: {(temp,<,6);(city,!=,"Craiova");(wind,!=,78);(direction,<,"SE")}
2674: {(rain,>,2.2);(city,=,"Constanta");(wind,<,57)}
3055: {(city,=,"Iasi")}
2793: {(temp,!=,-6);(city,=,"Timisoara");(wind,!=,18)}
3056: {(rain,>,9.5);(city,=,"Cluj");(stationid,!=,37);(wind,>=,10);(direction,>,"E")}
2687: {(date,!=,07.01.2025);(temp,>,13);(city,>=,"Brasov");(stationid,<=,86)}
3058: {(rain,>,38.2);(temp,>=,13);(city,<,"Brasov");(stationid,>=,55)}
3060: {(city,=,"Craiova");(wind,<,16)}
2688: {(date,!=,07.01.2023);(city,>=,"Craiova");(wind,>=,34)}
3062: {(temp,<,27);(city,=,"Cluj");(stationid,>=,10);(direction,<=,"S")}
2690: {(city,=,"Timisoara")}
3070: {(rain,!=,26.0);(temp,<=,24);(city,!=,"Constanta");(direction,>=,"NE")}
3071: {(city,=,"Bucharest")}
2697: {(rain,<=,33.9);(city,!=,"Cluj")}
2794: {(temp,<,14);(city,=,"Cluj");(wind,>,62)}
3072: {(date,<=,31.01.2025);(rain,!=,34.7);(city,=,"Bucharest");(stationid,<=,93);(wind,>=,80)}
3077: {(temp,<=,3);(city,=,"Iasi");(direction,>,"N")}
2702: {(rain,>,17.1);(temp,>=,18);(city,=,"Iasi");(wind,<=,28)}
3083: {(city,>,"Craiova");(stationid,<,9);(wind,!=,27);(direction,<,"E")}
2797: {(temp,<=,29);(city,>,"Brasov");(wind,!=,36);(direction,<=,"N")}
3089: {(stationid,>=,59);(wind,>,16)}
2804: {(rain,>=,23.3);(temp,!=,8);(city,>=,"Constanta");(wind,>,57)}
3090: {(rain,>=,13.1);(temp,>=,-4);(city,=,"Craiova");(wind,!=,59)}
3091: {(rain,<=,35.8);(city,>,"Bucharest")}
3096: {(temp,<=,14);(city,=,"Bucharest")}
2812: {(temp,>=,8);(city,=,"Brasov")}
3097: {(temp,<,4);(city,=,"Bucharest");(stationid,>,97);(wind,>=,49)}
3101: {(rain,>=,16.2);(temp,<=,28);(city,=,"Timisoara");(stationid,>,63);(wind,<,97)}
2816: {(rain,<,38.1);(city,>=,"Constanta");(stationid,>,12);(wind,>=,72)}
3105: {(rain,>,17.4);(temp,<=,8);(city,=,"Iasi");(direction,<,"W")}
2817: {(temp,>=,1);(city,>=,"Craiova")}
3107: {(temp,<,-6);(city,=,"Brasov");(wind,!=,28);(direction,>=,"NW")}
2720: {(temp,<,-9);(city,<,"Cluj");(direction,>,"E")}
3109: {(rain,!=,21.5);(temp,!=,1);(city,=,"Bucharest")}
3114: {(temp,<,7);(city,<=,"Constanta")}
2721: {(rain,>,10.2);(city,>,"Craiova");(stationid,<=,8)}
3115: {(temp,>=,-2);(city,=,"Bucharest");(wind,<,44)}
2818: {(temp,<,28);(city,=,"Timisoara");(wind,>=,74);(direction,<=,"NW")}
2723: {(temp,<,21);(city,>=,"Constanta")}
2726: {(rain,>=,48.3);(temp,!=,-5);(wind,>,93)}
2727: {(city,>,"Timisoara");(wind,!=,14)}
3121: {(temp,>,7);(wind,>=,34)}
2728: {(temp,>,-7);(city,!=,"Cluj")}
2819: {(rain,<,34.3);(city,>,"Iasi");(stationid,<,16)}
3127: {(temp,<=,29);(city,=,"Craiova");(wind,<=,86)}
3135: {(city,=,"Iasi");(direction,>=,"E")}
2731: {(city,=,"Iasi");(stationid,!=,86)}
3138: {(rain,>=,37.1);(temp,<,19);(direction,<=,"SE")}
2820: {(city,=,"Brasov");(wind,>,65)}
2732: {(city,=,"Bucharest")}
3141: {(date,>,04.11.2024);(temp,<,-5);(city,=,"Bucharest")}
2821: {(rain,<,14.6);(city,=,"Craiova");(direction,<,"NE")}
3143: {(temp,>,29);(city,=,"Cluj");(stationid,!=,24);(wind,>,94)}
2734: {(rain,!=,15.3);(temp,<=,24);(city,=,"Bucharest");(stationid,<=,43);(wind,<,69)}
2827: {(temp,>,11);(city,=,"Iasi");(stationid,>,59)}
3152: {(temp,>=,3);(city,=,"Cluj")}
2832: {(temp,<=,7);(city,=,"Bucharest")}
3154: {(temp,>,11);(city,=,"Timisoara")}
2740: {(rain,<=,19.0);(city,=,"Timisoara");(wind,<,95);(direction,!=,"SW")}
2838: {(rain,!=,33.7);(temp,<=,15);(city,=,"Constanta");(wind,<=,42)}
3160: {(temp,<,27);(city,=,"Timisoara");(direction,>,"S")}
2741: {(rain,<,19.6);(temp,<,9);(city,<=,"Bucharest");(stationid,<=,92);(wind,>,39);(direction,>=,"SW")}
3162: {(temp,>,2);(city,=,"Bucharest");(wind,>,47)}
2840: {(rain,<,4.9);(temp,>,11);(city,<=,"Brasov");(wind,>,33);(direction,!=,"SW")}
3167: {(city,=,"Bucharest");(wind,!=,85)}
2746: {(rain,>=,19.0);(temp,>=,0);(city,>,"Iasi");(stationid,!=,85)}
2841: {(temp,<=,8);(city,>=,"Cluj")}
2748: {(temp,>,7);(city,=,"Brasov");(wind,<=,3)}
3169: {(city,=,"Craiova");(wind,>=,10)}
2843: {(rain,!=,41.5);(temp,<=,-3);(city,=,"Cluj");(stationid,>=,52);(wind,>,71)}
3173: {(rain,<,4.1);(temp,!=,-6)}
2847: {(rain,!=,25.3);(city,=,"Timisoara")}
2749: {(date,>=,09.06.2025);(temp,!=,3);(city,=,"Cluj");(stationid,>,66)}
3174: {(rain,<,1.8);(city,=,"Craiova")}
2750: {(rain,!=,7.2);(temp,>,14);(city,<,"Constanta")}
2852: {(temp,>,3);(city,<,"Iasi");(stationid,<=,97)}
2853: {(temp,>=,3);(stationid,>,69)}
2854: {}
2751: {(city,=,"Constanta");(wind,>,55)}
2857: {(temp,!=,11);(city,!=,"Timisoara");(wind,>=,52)}
3177: {(rain,<=,44.2);(temp,>,19);(city,=,"Bucharest")}
2864: {(rain,!=,37.4);(temp,>=,-10);(city,=,"Brasov");(wind,<=,96)}
2756: {(rain,<=,0.8);(temp,<,9);(city,=,"Timisoara");(stationid,!=,39);(direction,<,"NE")}
3180: {(rain,>=,10.4);(temp,>,7);(city,!=,"Brasov");(wind,<,89)}
2866: {(rain,!=,46.2);(city,>,"Bucharest");(stationid,<=,82)}
2759: {(city,=,"Timisoara");(wind,>,91)}
2871: {(rain,<=,1.9);(stationid,<=,51);(wind,<,5)}
3182: {(temp,!=,19);(city,!=,"Constanta");(stationid,<,99)}
2872: {(temp,>=,1);(city,>=,"Craiova");(wind,<,85);(direction,>=,"SW")}
3184: {(rain,<,2.5);(city,=,"Brasov");(wind,>=,37)}
2874: {(temp,>=,6);(city,=,"Craiova");(wind,<,40);(direction,!=,"NE")}
3189: {(rain,<,20.5);(temp,<=,-4);(city,<,"Timisoara");(wind,!=,100)}
2876: {(temp,<=,9);(city,=,"Craiova")}
2761: {(rain,<=,41.6);(temp,<=,21);(city,=,"Constanta");(stationid,>,48);(wind,<,36);(direction,<,"NE")}
3191: {(rain,<,46.3);(city,=,"Timisoara");(wind,>=,73)}
2877: {(date,>,11.07.2023);(rain,<,46.3);(city,<,"Brasov");(wind,<,24)}
2762: {(city,=,"Iasi");(wind,!=,56)}
3192: {(city,<,"Cluj");(stationid,>,83)}
2885: {(stationid,<=,36);(wind,>,59)}
3201: {(date,<=,30.01.2024);(city,<,"Craiova");(direction,>=,"W")}
2763: {(rain,>=,48.8);(temp,>,4);(city,=,"Iasi");(wind,>,56)}
3203: {(rain,<,10.1);(city,<=,"Craiova");(wind,>=,45)}
2766: {(city,=,"Iasi");(stationid,>,43)}
3205: {(rain,<,20.0);(temp,<,-4);(city,=,"Iasi");(stationid,>=,78);(wind,<,97)}
3206: {(temp,!=,-4);(wind,>=,63)}
2767: {(rain,>,11.5);(temp,<=,5);(city,>,"Constanta");(direction,!=,"S")}
2888: {(temp,<=,-9);(city,=,"Craiova");(stationid,<=,93)}
3218: {(temp,>,-5);(city,=,"Iasi")}
3230: {(temp,>,5);(city,=,"Timisoara")}
2889: {(temp,>=,10);(city,=,"Craiova");(wind,!=,67);(direction,!=,"W")}
3232: {(city,=,"Timisoara");(wind,<=,46)}
3236: {(temp,!=,5);(city,=,"Bucharest");(wind,<,38)}
2890: {(temp,>=,3);(city,<=,"Timisoara");(stationid,<,41)}
3243: {(rain,>,33.9);(temp,>,29);(city,<=,"Cluj");(stationid,!=,46);(wind,<,22)}
2892: {(temp,!=,-9);(city,=,"Iasi");(wind,<,83)}
3245: {(temp,!=,-2);(city,=,"Brasov");(stationid,>=,18);(wind,>,73)}
2894: {(rain,!=,20.6);(temp,>=,-2);(city,=,"Bucharest")}
2772: {(city,=,"Craiova");(stationid,!=,25);(wind,>=,18);(direction,<,"NE")}
2896: {(date,!=,26.06.2024);(city,=,"Craiova");(stationid,>=,62)}
2899: {(city,<=,"Brasov");(stationid,>,81)}
3246: {(temp,!=,4);(city,=,"Iasi")}
2778: {(city,>,"Iasi");(wind,>=,100)}
2902: {(temp,<,27);(city,=,"Cluj");(stationid,>,81);(wind,>,64);(direction,<,"S")}
3249: {(temp,!=,-7);(city,=,"Brasov");(stationid,>=,99)}
2800: {(city,=,"Cluj");(wind,<=,80)}
3256: {(rain,>=,8.9);(temp,>,13);(city,<=,"Cluj");(wind,<=,80)}
